ex;perhidro;mes;Local;ano;hora;num;sp;CP;peso;Sexo;EstMat;Gordura;pesoevis;Categoria; anom.min ;anom.max;anom.cheia;anom.seca;hidro.min;hidro.max;dur_cheia;dur_seca;estomago;gr
99;enchente;dez/08;Lago do Padre;10;N;44330;Serrasalmus sp.n. robertsonii;12.7;61.8;M;NA;2;57.0 ;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
99;enchente;dez/08;Lago do Padre;10;D;44497;Pellona flavipinnis;14.5;48.4;F;2;2;46.2;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
99;enchente;dez/08;Lago do Padre;10;D;44498;Pellona flavipinnis;14.6;47.8;F;2;2;45.7;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
99;enchente;dez/08;Lago do Padre;10;D;44499;Pellona flavipinnis;15.3;53.6;M;2;2;51.6;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
99;enchente;dez/08;Lago do Padre;10;D;44500;Pellona flavipinnis;15.3;50.8;M;3;2;48.8;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
99;enchente;dez/08;Lago do Padre;10;D;44501;Pellona flavipinnis;14.2;40.4;M;3;2;38.7;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
99;enchente;dez/08;Lago do Padre;10;D;44506;Serrasalmus sp.n. robertsonii;9.2;19.3;F;2;2;18.2;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
100;enchente;jan/09;Lago do Padre;10;N;44568;Pellona flavipinnis;16.2;65.3;F;2;2;62.3;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
100;enchente;jan/09;Lago do Padre;10;N;44570;Acestrorhynchus falcirostris;25.2;135.3;F;4;0;121.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
100;enchente;jan/09;Lago do Padre;10;N;44571;Acestrorhynchus falcirostris;24.4;109.2;F;4;0;101.2;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
100;enchente;jan/09;Lago do Padre;10;CM;44581;Acestrorhynchus falcirostris;21.2;78.00 ;F;6;0;NA;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
100;enchente;jan/09;Lago do Padre;10;CM;44582;Acestrorhynchus falcirostris;20.5;87.8;F;4;0;76.4;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
100;enchente;jan/09;Lago do Padre;10;CM;44583;Acestrorhynchus falcirostris;26.0 ;134.3;F;3;0;123.6;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
101;enchente;fev/09;Lago do Padre;10;D;44614;Hoplias malabaricus;18.5;115.3;F;1;0;106.9;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
101;enchente;fev/09;Lago do Padre;10;N;44653;Acestrorhynchus falcirostris;18.0 ;48.3;M;NA;0;42.8;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
101;enchente;fev/09;Lago do Padre;10;N;44654;Acestrorhynchus falcirostris;23.9;112.8;F;3;0;98.0 ;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
101;enchente;fev/09;Lago do Padre;10;N;44655;Acestrorhynchus falcirostris;29.8;218.5;F;3;0;187.8;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
101;enchente;fev/09;Lago do Padre;10;CM;44720;Pygocentrus nattereri;5.0 ;4.4;I;NA;0;3.9;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
101;enchente;fev/09;Lago do Padre;10;CM;44721;Acestrorhynchus falcirostris;20.5;78.7;M;NA;1;72.1;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
101;enchente;fev/09;Lago do Padre;10;CM;44722;Acestrorhynchus falcirostris;19.1;68.9;M;NA;0;58.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
101;enchente;fev/09;Lago do Padre;10;CM;44723;Acestrorhynchus falcirostris;23.4;127.6;F;3;0;102.8;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
102;cheia;mar/09;Lago do Padre;10;D;44748;Acestrorhynchus falcirostris;24.1;119.7;M;2;1;106.4;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
102;cheia;mar/09;Lago do Padre;10;D;44749;Acestrorhynchus falcirostris;25.6;138.00 ;F;3;1;120.8;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;D;44750;Acestrorhynchus falcirostris;19.1;64.1;M;2;1;57.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
102;cheia;mar/09;Lago do Padre;10;CV;44854;Acestrorhynchus falcirostris;28.9;214.1;F;3;1;195.2;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;CM;44883;Pellona flavipinnis;18.5;99.6;M;2;2;92.0 ;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
102;cheia;mar/09;Lago do Padre;10;CM;44884;Pellona flavipinnis;18.0 ;86.3;F;2;1;80.3;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
23;vazante;set/01;Lago do Padre;2;CM;22128;Pellona castelnaeana;18.2;83.2;F;6;0;79.9;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
23;vazante;set/01;Lago do Padre;2;CM;22129;Pellona castelnaeana;20.5;118.6;M;NA;1;113.9;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
102;cheia;mar/09;Lago do Padre;10;CM;44888;Acestrorhynchus falcirostris;27.0 ;167.9;F;3;0;146.3;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;CM;44889;Acestrorhynchus falcirostris;25.2;189.9;F;3;0;158.6;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
102;cheia;mar/09;Lago do Padre;10;CM;44890;Acestrorhynchus falcirostris;25.7;142.8;F;3;0;124.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
102;cheia;mar/09;Lago do Padre;10;CM;44891;Acestrorhynchus falcirostris;25.0 ;135.00 ;F;3;0;118.5;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;CM;44892;Acestrorhynchus falcirostris;25.0 ;132.6;M;2;0;122.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;CM;44893;Acestrorhynchus falcirostris;22.0 ;98.9;M;2;2;91.8;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;CM;44894;Acestrorhynchus falcirostris;22.0 ;85.4;M;2;1;81.1;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;CM;44895;Serrasalmus maculatus;13.5;107.9;M;3;1;98.0 ;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;N;44915;Pellona flavipinnis;16.5;67.00 ;M;2;2;61.7;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;N;44916;Pellona flavipinnis;18.7;106.1;M;2;1;99.9;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;N;44925;Acestrorhynchus falcirostris;25.5;140.1;M;2;0;123.4;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
102;cheia;mar/09;Lago do Padre;10;N;44926;Acestrorhynchus falcirostris;26.6;140.2;M;2;0;128.3;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;N;44927;Acestrorhynchus falcirostris;21.8;89.8;M;2;0;81.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
102;cheia;mar/09;Lago do Padre;10;N;44928;Acestrorhynchus falcirostris;24.0 ;125.00 ;M;2;1;108.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;CM;44953;Acestrorhynchus falcirostris;27.9;194.00 ;M;2;1;179.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;CM;44954;Acestrorhynchus falcirostris;28.0 ;225.2;F;3;0;185.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;CM;44961;Pellona flavipinnis;17.7;80.6;M;2;1;75.3;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;CM;44962;Pellona flavipinnis;19.0 ;99.00 ;M;2;2;93.1;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;CM;44963;Pellona flavipinnis;18.5;82.4;M;2;1;76.7;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;CM;44964;Pellona flavipinnis;22.3;164.4;F;2;1;154.4;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;CM;44965;Pellona flavipinnis;20.8;149.5;M;6;1;138.3;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;N;44982;Pellona flavipinnis;25.5;245.6;F;2;1;229.2;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;N;44983;Pellona flavipinnis;17.5;78.6;F;2;2;74.1;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;N;44984;Pellona flavipinnis;18.2;94.1;F;2;2;88.2;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;N;44985;Pellona flavipinnis;21.2;135.4;F;2;1;128.4;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;N;44986;Pellona flavipinnis;22.2;175.2;M;2;1;161.8;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;N;44987;Pellona flavipinnis;18.7;83.6;F;2;1;79.5;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;N;44988;Pellona flavipinnis;19.2;104.4;F;2;1;96.8;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;N;44989;Pellona flavipinnis;24.0 ;222.3;F;2;1;205.1;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;N;44990;Pellona flavipinnis;19.0 ;106.3;F;2;2;99.4;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;N;44993;Serrasalmus maculatus;12.0 ;64.00 ;M;3;2;54.6;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;N;45044;Acestrorhynchus falcirostris;29.2;220.9;F;4;0;184.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;N;45045;Acestrorhynchus falcirostris;23.0 ;107.3;F;3;1;89.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;N;45046;Acestrorhynchus falcirostris;24.2;133.9;M;3;1;117.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;CV;45067;Pellona flavipinnis;25.1;239.2;F;2;0;215.4;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;CV;45077;Acestrorhynchus falcirostris;26.8;161.5;F;2;0;146.0 ;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;CV;45078;Acestrorhynchus falcirostris;21.0 ;89.3;M;2;1;83.2;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;D;45083;Acestrorhynchus falcirostris;23.5;115.6;F;2;0;105.1;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;D;45084;Acestrorhynchus falcirostris;24.5;116.7;M;NA;0;109.5;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
103;cheia;abr/09;Lago do Padre;10;D;45085;Acestrorhynchus falcirostris;23.8;127.6;M;NA;0;119.2;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
103;cheia;abr/09;Lago do Padre;10;D;45086;Acestrorhynchus falcirostris;22.3;100.4;M;NA;1;91.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
104;cheia;mai/09;Lago do Padre;10;N;45143;Serrasalmus sp.n. robertsonii;11.4;36.9;F;2;0;33.9;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
104;cheia;mai/09;Lago do Padre;10;N;45144;Serrasalmus sp.n. robertsonii;11.00;40.2;M;NA;0;37.8;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
104;cheia;mai/09;Lago do Padre;10;CV;45176;Pygocentrus nattereri;7.0 ;13.4;I;NA;0;11.6;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
105;cheia;jun/09;Lago do Padre;10;N;45189;Acestrorhynchus falcirostris;29.1;233.1;F;2;1;202.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
105;cheia;jun/09;Lago do Padre;10;D;45218;Cichla monoculus;17.8;112.6;F;1;0;103.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
105;cheia;jun/09;Lago do Padre;10;D;45219;Acestrorhynchus falcirostris;27.4;153.6;F;5;1;136.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
106;cheia;jul/09;Lago do Padre;10;N;45230;Acestrorhynchus falcirostris;31.0 ;258.3;F;5;1;236.0 ;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
106;cheia;jul/09;Lago do Padre;10;N;45231;Acestrorhynchus falcirostris;29.8;242.3;F;6;1;220.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
106;cheia;jul/09;Lago do Padre;10;N;45232;Acestrorhynchus falcirostris;26.3;148.00 ;F;6;1;140.4;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
106;cheia;jul/09;Lago do Padre;10;N;45234;Serrasalmus sp.n. robertsonii;12.8;65.8;M;NA;2;60.0 ;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;N;59840;Pygocentrus nattereri;13.6;107.2;M;NA;2;94.2;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;N;59850;Pellona flavipinnis;24.8;180.7;F;6;0;171.9;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;N;59851;Pellona flavipinnis;20.6;123.5;F;6;1;116.0 ;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;N;59852;Pellona flavipinnis;19.0 ;100.5;F;6;1;94.9;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
23;vazante;set/01;Lago do Padre;2;CM;22130;Pellona castelnaeana;16.2;67.8;F;6;1;64.8;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
108;vazante;set/09;Lago do Padre;10;N;59857;Acestrorhynchus falcirostris;30.6;282.3;F;2;2;251.2;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;D;59872;Acestrorhynchus falcirostris;27.4;202.9;F;2;1;182.8;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;D;59873;Acestrorhynchus falcirostris;28.9;233.4;F;2;2;210.3;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;D;59874;Acestrorhynchus falcirostris;29.0 ;240.2;F;2;0;212.2;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;D;59875;Acestrorhynchus falcirostris;26.1;188.3;F;6;2;169.3;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;D;59876;Acestrorhynchus falcirostris;22.0 ;96.7;F;6;2;88.5;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59905;Acestrorhynchus falcirostris;23.5;141.7;F;2;2;129.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;CM;59906;Acestrorhynchus falcirostris;28.4;195.5;F;2;2;176.7;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;CM;59907;Acestrorhynchus falcirostris;23.7;132.5;F;2;2;119.0 ;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;CM;59908;Acestrorhynchus falcirostris;28.3;190.6;F;2;0;177.9;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59909;Acestrorhynchus falcirostris;26.0 ;140.3;F;2;1;130.5;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59910;Acestrorhynchus falcirostris;24.7;136.5;F;6;2;127.4;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59911;Acestrorhynchus falcirostris;25.4;155.7;F;2;3;141.1;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59912;Acestrorhynchus falcirostris;26.3;170.1;F;2;2;153.2;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;CM;59913;Acestrorhynchus falcirostris;24.8;154.5;F;2;2;142.3;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59914;Acestrorhynchus falcirostris;26.2;159.6;F;2;1;145.4;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;CM;59915;Acestrorhynchus falcirostris;30.0 ;238.2;F;2;2;219.1;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59916;Acestrorhynchus falcirostris;20.0 ;66.7;M;2;1;59.4;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;CM;59926;Serrasalmus maculatus;14.0 ;107.00 ;F;4;2;95.8;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59927;Serrasalmus maculatus;8.0 ;16.00 ;F;1;1;15.1;mutilador ;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;CM;59929;Pellona flavipinnis;27.3;285.8;F;2;0;266.3;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
108;vazante;set/09;Lago do Padre;10;CM;59930;Pellona flavipinnis;22.5;192.9;F;2;2;180.5;carnivoro;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;1;NA
108;vazante;set/09;Lago do Padre;10;CV;59961;Acestrorhynchus falcirostris;26.0 ;158.4;F;2;2;141.0 ;estrito;0.85;1.81;82.9;-9.4;18.43;29.77;198;66;0;NA
109;seca;out/09;Lago do Padre;11;D;60066;Acestrorhynchus falcirostris;25.2;157.1;F;2;2;143.0 ;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;D;60067;Acestrorhynchus falcirostris;27.8;233.00 ;F;2;3;212.1;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;D;60068;Acestrorhynchus falcirostris;28.1;221.4;F;2;3;194.0 ;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;D;60069;Acestrorhynchus falcirostris;25.3;159.1;F;2;2;143.5;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;D;60070;Acestrorhynchus falcirostris;29.8;293.5;F;2;3;244.1;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;D;60071;Acestrorhynchus falcirostris;18.0 ;45.4;F;6;0;42.3;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;D;60074;Hoplias malabaricus;28.0 ;380.5;F;6;0;359.5;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
23;vazante;set/01;Lago do Padre;2;CM;22131;Pellona castelnaeana;33.9;543.1;F;3;0;521.6;estrito;0.99;0.25;18.9;-22.4;18.57;28.21;134;53;0;NA
109;seca;out/09;Lago do Padre;11;CM;60141;Acestrorhynchus falcirostris;27.5;169.6;F;6;1;155.5;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60143;Acestrorhynchus falcirostris;26.5;185.6;F;6;2;158.7;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60144;Acestrorhynchus falcirostris;24.5;131.6;F;6;1;122.7;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60145;Acestrorhynchus falcirostris;25.4;157.00 ;F;6;1;141.1;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60146;Acestrorhynchus falcirostris;22.0 ;104.8;F;2;2;96.4;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60147;Acestrorhynchus falcirostris;29.0 ;290.2;F;6;2;209.6;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60148;Acestrorhynchus falcirostris;24.0 ;108.00 ;F;2;0;99.8;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60149;Acestrorhynchus falcirostris;24.6;146.2;F;6;2;135.1;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60150;Acestrorhynchus falcirostris;24.5;142.00 ;F;6;2;123.4;estrito;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60151;Pellona flavipinnis;14.5;47.7;F;2;2;44.5;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60152;Pellona flavipinnis;17.0 ;66.00 ;M;NA;0;61.5;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60153;Pellona flavipinnis;20.0 ;118.4;F;2;2;109.3;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60154;Pellona flavipinnis;16.0 ;64.9;F;2;1;60.5;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60155;Pellona flavipinnis;16.0 ;58.7;M;NA;2;47.9;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60156;Pellona flavipinnis;14.5;50.8;F;2;1;46.9;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60157;Pellona flavipinnis;18.0 ;91.00 ;M;NA;2;84.4;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60158;Pellona flavipinnis;14.8;49.6;F;2;1;46.4;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60159;Pellona flavipinnis;13.1;35.2;I;NA;0;32.6;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60160;Pellona flavipinnis;13.5;39.8;F;2;1;37.6;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60161;Pellona flavipinnis;19.5;112.2;M;NA;1;104.7;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60162;Pellona flavipinnis;14.6;49.5;M;NA;2;40.1;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60163;Pellona flavipinnis;13.8;42.7;F;2;0;40.6;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60164;Pellona flavipinnis;14.8;53.6;M;NA;1;50.0 ;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60165;Pellona flavipinnis;16.8;74.00 ;F;2;2;69.8;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;0;NA
109;seca;out/09;Lago do Padre;11;CM;60166;Pellona flavipinnis;15.0 ;52.4;M;NA;1;48.8;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
109;seca;out/09;Lago do Padre;11;CM;60167;Pellona flavipinnis;18.2;90.3;F;2;0;83.8;carnivoro;-1.72; -   ;-13.1;7.6;15.86;27.96;102;83;1;NA
